order_id,user_id,restaurant_id,timestamp,cart_state,candidate_item,label
61,954,3,2025-06-20 21:11:36,"[406, 730]",498,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",406,1
61,954,3,2025-06-20 21:11:36,"[406, 730]",682,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",730,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",471,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",109,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",984,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",883,0
61,954,3,2025-06-20 21:11:36,"[406, 730]",546,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",239,1
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",498,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",816,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",1677,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",599,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",1489,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",1721,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",311,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",517,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406]",582,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",517,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",139,1
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",622,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",1721,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",1410,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",239,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",1236,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",883,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",816,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239]",582,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",586,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",109,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",622,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",537,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",1797,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",1048,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",582,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",984,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",1384,0
61,954,3,2025-06-20 21:11:36,"[406, 730, 406, 239, 139]",1236,0
62,2650,28,2025-03-05 14:41:38,[779],32,0
62,2650,28,2025-03-05 14:41:38,[779],803,0
62,2650,28,2025-03-05 14:41:38,[779],1158,0
62,2650,28,2025-03-05 14:41:38,[779],1410,0
62,2650,28,2025-03-05 14:41:38,[779],485,0
62,2650,28,2025-03-05 14:41:38,[779],1750,0
62,2650,28,2025-03-05 14:41:38,[779],1984,0
62,2650,28,2025-03-05 14:41:38,[779],590,0
62,2650,28,2025-03-05 14:41:38,[779],673,0
62,2650,28,2025-03-05 14:41:38,[779],848,0
63,508,174,2025-04-22 08:36:00,[1980],95,0
63,508,174,2025-04-22 08:36:00,[1980],870,0
63,508,174,2025-04-22 08:36:00,[1980],685,0
63,508,174,2025-04-22 08:36:00,[1980],354,0
63,508,174,2025-04-22 08:36:00,[1980],1501,0
63,508,174,2025-04-22 08:36:00,[1980],1723,0
63,508,174,2025-04-22 08:36:00,[1980],898,1
63,508,174,2025-04-22 08:36:00,[1980],1625,0
63,508,174,2025-04-22 08:36:00,[1980],1363,0
63,508,174,2025-04-22 08:36:00,[1980],1111,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",550,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",1625,1
63,508,174,2025-04-22 08:36:00,"[1980, 898]",1723,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",339,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",1183,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",847,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",656,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",775,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",1291,0
63,508,174,2025-04-22 08:36:00,"[1980, 898]",727,0
64,7278,111,2025-01-02 14:03:50,[1015],59,0
64,7278,111,2025-01-02 14:03:50,[1015],1437,1
64,7278,111,2025-01-02 14:03:50,[1015],1840,0
64,7278,111,2025-01-02 14:03:50,[1015],1805,0
64,7278,111,2025-01-02 14:03:50,[1015],281,0
64,7278,111,2025-01-02 14:03:50,[1015],348,0
64,7278,111,2025-01-02 14:03:50,[1015],483,0
64,7278,111,2025-01-02 14:03:50,[1015],670,0
64,7278,111,2025-01-02 14:03:50,[1015],598,0
64,7278,111,2025-01-02 14:03:50,[1015],1015,0
65,1438,48,2025-01-08 20:33:04,[1241],600,0
65,1438,48,2025-01-08 20:33:04,[1241],1719,0
65,1438,48,2025-01-08 20:33:04,[1241],498,1
65,1438,48,2025-01-08 20:33:04,[1241],822,0
65,1438,48,2025-01-08 20:33:04,[1241],282,0
65,1438,48,2025-01-08 20:33:04,[1241],79,0
65,1438,48,2025-01-08 20:33:04,[1241],1801,0
65,1438,48,2025-01-08 20:33:04,[1241],1264,0
65,1438,48,2025-01-08 20:33:04,[1241],1625,0
65,1438,48,2025-01-08 20:33:04,[1241],1112,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1732,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1733,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1264,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",498,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1681,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",393,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1049,1
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1775,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",1625,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498]",850,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",1039,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",50,1
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",1732,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",1928,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",197,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",684,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",157,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",787,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",305,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049]",1816,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1681,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1189,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1039,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1344,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1816,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",1801,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",373,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",787,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",50,0
65,1438,48,2025-01-08 20:33:04,"[1241, 498, 1049, 50]",813,0
66,8965,70,2025-08-30 13:15:20,[1804],1591,1
66,8965,70,2025-08-30 13:15:20,[1804],240,0
66,8965,70,2025-08-30 13:15:20,[1804],1463,0
66,8965,70,2025-08-30 13:15:20,[1804],1471,0
66,8965,70,2025-08-30 13:15:20,[1804],391,0
66,8965,70,2025-08-30 13:15:20,[1804],788,0
66,8965,70,2025-08-30 13:15:20,[1804],1081,0
66,8965,70,2025-08-30 13:15:20,[1804],247,0
66,8965,70,2025-08-30 13:15:20,[1804],720,0
66,8965,70,2025-08-30 13:15:20,[1804],1063,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",877,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",1619,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",370,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",504,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",811,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",247,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",1818,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",407,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",557,1
66,8965,70,2025-08-30 13:15:20,"[1804, 1591]",723,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",1057,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",1128,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",557,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",1140,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",807,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",1030,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",959,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",1818,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",899,0
66,8965,70,2025-08-30 13:15:20,"[1804, 1591, 557]",893,0
67,7452,131,2025-05-04 19:17:34,[734],564,0
67,7452,131,2025-05-04 19:17:34,[734],734,0
67,7452,131,2025-05-04 19:17:34,[734],601,0
67,7452,131,2025-05-04 19:17:34,[734],433,0
67,7452,131,2025-05-04 19:17:34,[734],439,0
67,7452,131,2025-05-04 19:17:34,[734],1290,0
67,7452,131,2025-05-04 19:17:34,[734],887,0
67,7452,131,2025-05-04 19:17:34,[734],662,0
67,7452,131,2025-05-04 19:17:34,[734],1200,1
67,7452,131,2025-05-04 19:17:34,[734],1534,0
68,5103,150,2025-05-21 13:10:14,[458],865,0
68,5103,150,2025-05-21 13:10:14,[458],266,1
68,5103,150,2025-05-21 13:10:14,[458],1459,0
68,5103,150,2025-05-21 13:10:14,[458],237,0
68,5103,150,2025-05-21 13:10:14,[458],1104,0
68,5103,150,2025-05-21 13:10:14,[458],104,0
68,5103,150,2025-05-21 13:10:14,[458],601,0
68,5103,150,2025-05-21 13:10:14,[458],790,0
68,5103,150,2025-05-21 13:10:14,[458],1252,0
68,5103,150,2025-05-21 13:10:14,[458],1378,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",865,1
68,5103,150,2025-05-21 13:10:14,"[458, 266]",1219,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",1104,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",1421,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",237,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",1459,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",669,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",1758,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",104,0
68,5103,150,2025-05-21 13:10:14,"[458, 266]",266,0
69,9741,22,2025-07-11 19:43:53,[1088],1258,0
69,9741,22,2025-07-11 19:43:53,[1088],545,1
69,9741,22,2025-07-11 19:43:53,[1088],1729,0
69,9741,22,2025-07-11 19:43:53,[1088],960,0
69,9741,22,2025-07-11 19:43:53,[1088],840,0
69,9741,22,2025-07-11 19:43:53,[1088],1468,0
69,9741,22,2025-07-11 19:43:53,[1088],1888,0
69,9741,22,2025-07-11 19:43:53,[1088],458,0
69,9741,22,2025-07-11 19:43:53,[1088],1358,0
69,9741,22,2025-07-11 19:43:53,[1088],993,0
70,195,37,2025-09-24 19:43:33,[899],1599,0
70,195,37,2025-09-24 19:43:33,[899],1583,0
70,195,37,2025-09-24 19:43:33,[899],1943,0
70,195,37,2025-09-24 19:43:33,[899],1562,0
70,195,37,2025-09-24 19:43:33,[899],1700,0
70,195,37,2025-09-24 19:43:33,[899],899,0
70,195,37,2025-09-24 19:43:33,[899],574,0
70,195,37,2025-09-24 19:43:33,[899],221,0
70,195,37,2025-09-24 19:43:33,[899],745,0
70,195,37,2025-09-24 19:43:33,[899],1352,0
71,6094,88,2025-10-02 21:55:37,[649],888,0
71,6094,88,2025-10-02 21:55:37,[649],679,0
71,6094,88,2025-10-02 21:55:37,[649],350,0
71,6094,88,2025-10-02 21:55:37,[649],1801,0
71,6094,88,2025-10-02 21:55:37,[649],1612,1
71,6094,88,2025-10-02 21:55:37,[649],1669,0
71,6094,88,2025-10-02 21:55:37,[649],1843,0
71,6094,88,2025-10-02 21:55:37,[649],1037,0
71,6094,88,2025-10-02 21:55:37,[649],1724,0
71,6094,88,2025-10-02 21:55:37,[649],1127,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",882,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",1076,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",1874,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",350,1
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",1809,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",685,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",348,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",1179,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",925,0
71,6094,88,2025-10-02 21:55:37,"[649, 1612]",649,0
72,302,15,2025-08-07 21:13:08,[352],532,0
72,302,15,2025-08-07 21:13:08,[352],677,0
72,302,15,2025-08-07 21:13:08,[352],1536,0
72,302,15,2025-08-07 21:13:08,[352],455,0
72,302,15,2025-08-07 21:13:08,[352],1608,1
72,302,15,2025-08-07 21:13:08,[352],352,0
72,302,15,2025-08-07 21:13:08,[352],904,0
72,302,15,2025-08-07 21:13:08,[352],470,0
72,302,15,2025-08-07 21:13:08,[352],680,0
72,302,15,2025-08-07 21:13:08,[352],304,0
73,8169,184,2025-01-17 20:49:42,[1757],1155,0
73,8169,184,2025-01-17 20:49:42,[1757],1906,0
73,8169,184,2025-01-17 20:49:42,[1757],1126,0
73,8169,184,2025-01-17 20:49:42,[1757],999,1
73,8169,184,2025-01-17 20:49:42,[1757],937,0
73,8169,184,2025-01-17 20:49:42,[1757],1601,0
73,8169,184,2025-01-17 20:49:42,[1757],1507,0
73,8169,184,2025-01-17 20:49:42,[1757],1679,0
73,8169,184,2025-01-17 20:49:42,[1757],1190,0
73,8169,184,2025-01-17 20:49:42,[1757],1802,0
74,3305,16,2025-01-14 12:22:20,[320],320,0
74,3305,16,2025-01-14 12:22:20,[320],380,0
74,3305,16,2025-01-14 12:22:20,[320],1811,0
74,3305,16,2025-01-14 12:22:20,[320],1194,0
74,3305,16,2025-01-14 12:22:20,[320],1137,0
74,3305,16,2025-01-14 12:22:20,[320],1644,0
74,3305,16,2025-01-14 12:22:20,[320],1077,1
74,3305,16,2025-01-14 12:22:20,[320],190,0
74,3305,16,2025-01-14 12:22:20,[320],1982,0
74,3305,16,2025-01-14 12:22:20,[320],1113,0
75,1824,88,2025-07-14 12:27:29,[406],1724,0
75,1824,88,2025-07-14 12:27:29,[406],888,0
75,1824,88,2025-07-14 12:27:29,[406],406,0
75,1824,88,2025-07-14 12:27:29,[406],127,0
75,1824,88,2025-07-14 12:27:29,[406],13,0
75,1824,88,2025-07-14 12:27:29,[406],1620,0
75,1824,88,2025-07-14 12:27:29,[406],1571,0
75,1824,88,2025-07-14 12:27:29,[406],348,0
75,1824,88,2025-07-14 12:27:29,[406],649,0
75,1824,88,2025-07-14 12:27:29,[406],906,0
76,9,126,2025-01-26 13:10:50,[1980],1821,0
76,9,126,2025-01-26 13:10:50,[1980],910,0
76,9,126,2025-01-26 13:10:50,[1980],10,0
76,9,126,2025-01-26 13:10:50,[1980],1624,0
76,9,126,2025-01-26 13:10:50,[1980],1085,0
76,9,126,2025-01-26 13:10:50,[1980],1270,0
76,9,126,2025-01-26 13:10:50,[1980],1554,0
76,9,126,2025-01-26 13:10:50,[1980],114,0
76,9,126,2025-01-26 13:10:50,[1980],1264,0
76,9,126,2025-01-26 13:10:50,[1980],1561,1
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",1733,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",1752,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",1624,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",1554,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",1639,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",866,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",378,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",374,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",705,0
76,9,126,2025-01-26 13:10:50,"[1980, 1561]",910,0
77,2825,122,2025-05-08 13:45:48,[1588],1588,0
77,2825,122,2025-05-08 13:45:48,[1588],1440,0
77,2825,122,2025-05-08 13:45:48,[1588],1760,0
77,2825,122,2025-05-08 13:45:48,[1588],1365,0
77,2825,122,2025-05-08 13:45:48,[1588],253,0
77,2825,122,2025-05-08 13:45:48,[1588],1114,0
77,2825,122,2025-05-08 13:45:48,[1588],1629,0
77,2825,122,2025-05-08 13:45:48,[1588],869,0
77,2825,122,2025-05-08 13:45:48,[1588],327,0
77,2825,122,2025-05-08 13:45:48,[1588],13,0
78,2330,176,2025-03-08 20:54:33,[1514],1742,0
78,2330,176,2025-03-08 20:54:33,[1514],889,0
78,2330,176,2025-03-08 20:54:33,[1514],707,0
78,2330,176,2025-03-08 20:54:33,[1514],577,0
78,2330,176,2025-03-08 20:54:33,[1514],508,0
78,2330,176,2025-03-08 20:54:33,[1514],98,0
78,2330,176,2025-03-08 20:54:33,[1514],1261,0
78,2330,176,2025-03-08 20:54:33,[1514],1923,0
78,2330,176,2025-03-08 20:54:33,[1514],1014,0
78,2330,176,2025-03-08 20:54:33,[1514],1841,0
79,5176,170,2025-07-08 19:11:18,[1717],266,0
79,5176,170,2025-07-08 19:11:18,[1717],995,0
79,5176,170,2025-07-08 19:11:18,[1717],297,0
79,5176,170,2025-07-08 19:11:18,[1717],1857,0
79,5176,170,2025-07-08 19:11:18,[1717],149,0
79,5176,170,2025-07-08 19:11:18,[1717],1067,0
79,5176,170,2025-07-08 19:11:18,[1717],789,0
79,5176,170,2025-07-08 19:11:18,[1717],1509,0
79,5176,170,2025-07-08 19:11:18,[1717],981,0
79,5176,170,2025-07-08 19:11:18,[1717],118,0
80,5645,79,2025-05-22 20:08:29,[146],146,0
80,5645,79,2025-05-22 20:08:29,[146],1409,0
80,5645,79,2025-05-22 20:08:29,[146],1857,0
80,5645,79,2025-05-22 20:08:29,[146],162,0
80,5645,79,2025-05-22 20:08:29,[146],801,1
80,5645,79,2025-05-22 20:08:29,[146],669,0
80,5645,79,2025-05-22 20:08:29,[146],1295,0
80,5645,79,2025-05-22 20:08:29,[146],1196,0
80,5645,79,2025-05-22 20:08:29,[146],886,0
80,5645,79,2025-05-22 20:08:29,[146],930,0
81,5809,144,2025-06-11 12:46:14,[1556],1811,1
81,5809,144,2025-06-11 12:46:14,[1556],750,0
81,5809,144,2025-06-11 12:46:14,[1556],457,0
81,5809,144,2025-06-11 12:46:14,[1556],1556,0
81,5809,144,2025-06-11 12:46:14,[1556],60,0
81,5809,144,2025-06-11 12:46:14,[1556],1450,0
81,5809,144,2025-06-11 12:46:14,[1556],174,0
81,5809,144,2025-06-11 12:46:14,[1556],1904,0
81,5809,144,2025-06-11 12:46:14,[1556],732,0
81,5809,144,2025-06-11 12:46:14,[1556],30,0
82,7890,242,2025-02-16 20:31:13,[1393],599,0
82,7890,242,2025-02-16 20:31:13,[1393],829,0
82,7890,242,2025-02-16 20:31:13,[1393],1912,0
82,7890,242,2025-02-16 20:31:13,[1393],1475,1
82,7890,242,2025-02-16 20:31:13,[1393],1375,0
82,7890,242,2025-02-16 20:31:13,[1393],110,0
82,7890,242,2025-02-16 20:31:13,[1393],1393,0
82,7890,242,2025-02-16 20:31:13,[1393],426,0
82,7890,242,2025-02-16 20:31:13,[1393],1745,0
82,7890,242,2025-02-16 20:31:13,[1393],452,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",1745,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",1375,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",1114,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",856,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",1172,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",690,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",642,1
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",498,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",599,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475]",850,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",110,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",1910,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",829,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",452,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",599,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",856,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",1994,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",10,1
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",1,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642]",1375,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",426,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",1393,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",1,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",1745,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",599,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",560,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",10,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",850,1
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",1114,0
82,7890,242,2025-02-16 20:31:13,"[1393, 1475, 642, 10]",856,0
83,183,44,2025-03-22 19:32:09,[1208],788,0
83,183,44,2025-03-22 19:32:09,[1208],392,0
83,183,44,2025-03-22 19:32:09,[1208],1323,1
83,183,44,2025-03-22 19:32:09,[1208],256,0
83,183,44,2025-03-22 19:32:09,[1208],761,0
83,183,44,2025-03-22 19:32:09,[1208],1208,0
83,183,44,2025-03-22 19:32:09,[1208],1430,0
83,183,44,2025-03-22 19:32:09,[1208],1216,0
83,183,44,2025-03-22 19:32:09,[1208],1369,0
83,183,44,2025-03-22 19:32:09,[1208],1126,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1430,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1216,1
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",536,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1369,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",698,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1466,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",652,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1601,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",1323,0
83,183,44,2025-03-22 19:32:09,"[1208, 1323]",180,0
84,2311,110,2025-08-11 12:44:06,[1070],1989,0
84,2311,110,2025-08-11 12:44:06,[1070],101,0
84,2311,110,2025-08-11 12:44:06,[1070],1238,0
84,2311,110,2025-08-11 12:44:06,[1070],1751,0
84,2311,110,2025-08-11 12:44:06,[1070],1101,0
84,2311,110,2025-08-11 12:44:06,[1070],1983,1
84,2311,110,2025-08-11 12:44:06,[1070],618,0
84,2311,110,2025-08-11 12:44:06,[1070],1490,0
84,2311,110,2025-08-11 12:44:06,[1070],1825,0
84,2311,110,2025-08-11 12:44:06,[1070],1472,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",1147,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",19,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",809,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",1400,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",24,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",490,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",1026,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",1918,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",285,0
84,2311,110,2025-08-11 12:44:06,"[1070, 1983]",1490,0
85,8231,202,2025-05-16 20:02:07,[1991],1676,0
85,8231,202,2025-05-16 20:02:07,[1991],1377,0
85,8231,202,2025-05-16 20:02:07,[1991],1140,0
85,8231,202,2025-05-16 20:02:07,[1991],190,0
85,8231,202,2025-05-16 20:02:07,[1991],24,0
85,8231,202,2025-05-16 20:02:07,[1991],1522,0
85,8231,202,2025-05-16 20:02:07,[1991],505,1
85,8231,202,2025-05-16 20:02:07,[1991],1324,0
85,8231,202,2025-05-16 20:02:07,[1991],1434,0
85,8231,202,2025-05-16 20:02:07,[1991],395,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",1261,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",1109,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",1377,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",1997,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",221,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",1105,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",180,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",500,1
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",431,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505]",893,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",652,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1914,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1886,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1162,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1324,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1404,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",1434,1
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",385,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",703,0
85,8231,202,2025-05-16 20:02:07,"[1991, 505, 500]",395,0
86,6840,6,2025-09-25 12:50:23,[849],785,0
86,6840,6,2025-09-25 12:50:23,[849],735,0
86,6840,6,2025-09-25 12:50:23,[849],342,0
86,6840,6,2025-09-25 12:50:23,[849],445,0
86,6840,6,2025-09-25 12:50:23,[849],155,0
86,6840,6,2025-09-25 12:50:23,[849],1706,0
86,6840,6,2025-09-25 12:50:23,[849],209,0
